Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),Month,Date,Festival,Festival_Name
2019-03-10 20:00:00,63.82909090909091,192.0183333333333,24.743,49.33045454545454,47.96363636363637,53.87611111111111,14.865454545454549,1.067,18.76590909090909,1.8595454545454544,11.792272727272728,2.305,1.72,6.38,6.912000000000001,19.209,46.790625,0.612,147.291,0.0,0.0,41.475625,818.8228571428572,,3,10,False,
2019-03-10 21:00:00,73.535,211.6238888888889,29.110454545454544,57.20954545454546,55.879090909090905,54.711666666666666,15.003181818181815,1.0795,12.8885,2.054090909090909,12.525909090909094,2.623333333333333,1.8,6.65,7.537999999999999,18.105,48.661875,0.593,141.943,0.0,0.0,40.168125,819.1814285714287,,3,10,False,
2019-03-10 22:00:00,86.45750000000001,218.7133333333333,43.7015,68.944,56.3285,57.5761111111111,14.0685,1.1827777777777777,13.658888888888889,2.4755,13.6025,3.378,1.86,6.736,7.638,17.395999999999997,50.355,0.6761111111111111,124.05888888888887,0.0,0.0,15.88714285714286,825.71,,3,10,False,
2019-03-10 23:00:00,94.485,222.05944444444447,35.5005,60.37249999999999,51.42999999999999,57.28055555555555,15.312,1.2077777777777778,12.9435,2.642,13.0735,3.746,1.9,7.0280000000000005,8.02,16.726,53.146428571428565,0.7566666666666666,116.02555555555556,0.0,0.0,11.235,825.7416666666667,,3,10,False,
2019-03-11 00:00:00,93.0645,211.22166666666664,27.60277777777777,49.7615,43.2205,56.98833333333333,14.778,0.9033333333333332,16.747,2.7065,12.729,4.24,1.84,7.128,7.508,15.87,54.612857142857145,0.8566666666666668,125.39333333333332,0.0,0.0,10.885833333333332,825.6108333333333,,3,11,False,
2019-03-11 01:00:00,90.211,187.42222222222225,19.24722222222222,46.4275,36.934000000000005,58.235,16.055500000000002,0.8222222222222223,16.666999999999998,2.617,12.228,3.842,1.72,7.118,7.066,15.319,55.33142857142857,0.9105555555555556,130.6975,0.0,0.0,10.854166666666666,825.3233333333334,,3,11,False,
2019-03-11 02:00:00,104.382,191.11555555555557,26.787777777777777,39.104,41.284000000000006,56.74,17.669,0.7505555555555555,18.916,2.6805,12.7495,3.568,1.63,7.058000000000002,6.768000000000001,14.916,56.99571428571429,0.9961111111111112,117.31611111111113,0.0,0.0,10.8,825.0958333333333,,3,11,False,
2019-03-11 03:00:00,104.6765,190.3188888888889,13.03722222222222,41.0115,33.189,59.75833333333334,21.695,0.8088888888888889,19.9445,2.596,13.1575,3.3340000000000005,1.54,6.989999999999999,6.504,14.822,57.28928571428571,1.0566666666666666,125.57,0.0,0.0,10.755,824.8566666666667,,3,11,False,
2019-03-11 04:00:00,92.9895,166.76444444444445,11.36722222222222,37.273,30.646500000000003,62.47388888888889,24.6165,0.8127777777777777,19.785,2.466,12.7255,3.096,1.5,6.892,6.28,14.576,58.11071428571428,1.1738888888888888,135.03333333333333,0.0,0.0,10.735,824.81,,3,11,False,
2019-03-11 05:00:00,90.5935,155.31,8.992777777777778,34.4705,27.375,62.28333333333333,20.084,0.7266666666666667,19.614,2.444,12.901666666666667,2.96,1.51,6.87,6.148000000000001,14.27,60.165,1.021111111111111,134.3411111111111,0.0,0.0,10.784166666666666,824.8308333333333,,3,11,False,
2019-03-11 06:00:00,93.812,155.99055555555557,9.777222222222225,35.6845,28.815500000000004,61.4938888888889,21.4535,0.8111111111111111,19.280555555555555,2.4655,11.2245,2.82,1.56,6.87,6.038,14.121,61.38857142857143,1.2833333333333334,139.32222222222222,0.0,0.0,11.684375,824.9250000000001,,3,11,False,
2019-03-11 07:00:00,92.511,165.6122222222222,11.02277777777778,36.8175,30.14,57.94055555555556,23.5115,0.7977777777777777,19.743,2.526,12.19111111111111,2.794,1.61,6.890000000000001,6.018,15.564000000000002,60.30428571428571,1.583888888888889,135.73277777777778,0.0,0.0,62.446875,825.1675,,3,11,False,
2019-03-11 08:00:00,89.317,193.19666666666663,9.70722222222222,33.4335,27.3695,55.92,23.2735,0.8305555555555555,33.075,2.515,12.390555555555556,2.786,1.58,6.85,5.894,18.846,54.855714285714285,2.115,140.28222222222223,0.0,0.0,165.011875,825.2166666666667,,3,11,False,
2019-03-11 09:00:00,78.0605,210.53833333333333,7.04,30.1765,24.0015,50.98,19.6715,0.7777777777777778,50.19555555555556,2.398,10.8605,2.73,1.55,6.7620000000000005,5.606,21.989,49.47571428571428,2.842777777777778,148.09833333333333,0.0,0.0,223.4175,825.27,,3,11,False,
2019-03-11 10:00:00,68.735,223.32,5.963888888888889,27.781666666666663,22.835,50.806875,18.84,0.6622222222222223,58.46944444444445,2.5083333333333333,11.503888888888888,2.674,1.53,6.758,5.318,24.90375,45.8175,2.83625,173.428125,0.0,0.0,292.63428571428574,842.1110000000001,,3,11,False,
2019-03-11 11:00:00,60.29666666666666,218.4725,6.793888888888889,27.48444444444445,22.81222222222222,45.8375,23.78833333333333,1.056111111111111,66.11777777777779,2.617777777777777,11.2,2.7299999999999995,1.6,6.858000000000001,5.08,26.47625,42.36333333333334,2.898125,176.065625,0.0,0.0,299.783125,842.156,,3,11,False,
2019-03-11 12:00:00,58.80166666666667,208.608125,6.247222222222223,26.487222222222226,21.192777777777778,41.95,16.78611111111111,0.6511111111111112,72.81666666666666,2.745555555555556,11.357777777777777,2.932,1.58,7.124,6.5925,26.9,40.126,2.777142857142857,173.28928571428574,0.0,0.0,341.525,842.006,,3,11,False,
2019-03-11 13:00:00,55.32666666666667,208.070625,5.264444444444445,24.352777777777774,17.299,42.638125,15.649444444444445,0.504,77.72222222222223,2.499,10.3135,2.3433333333333333,1.42,6.862,5.116,27.82,40.635,3.763125,207.485625,0.0,0.0,375.439375,841.528,,3,11,False,
2019-03-11 14:00:00,51.75111111111111,195.7575,7.87,26.0945,19.526,42.74625,14.885,0.6525000000000001,76.42949999999999,2.3485,10.282,2.145,1.27,6.236,4.674,28.1375,39.79857142857144,2.212222222222222,177.8422222222222,0.0,0.0,309.5183333333333,829.6883333333334,,3,11,False,
2019-03-11 15:00:00,54.04600000000001,172.0375,13.015,27.0495,23.7025,44.449375,15.489,0.4755,80.48611111111111,2.092,10.1945,1.606666666666667,1.19,4.7700000000000005,3.898,28.055,40.425714285714285,1.9594444444444443,180.37833333333333,0.0,0.0,258.50666666666666,829.3533333333334,,3,11,False,
2019-03-11 16:00:00,49.6055,160.1675,15.655,28.03055555555555,23.79388888888889,45.19714285714286,15.917000000000002,0.5915,71.93166666666667,1.88,10.473,1.4750000000000003,1.22,4.14,4.068,28.0825,42.0,1.5883333333333334,160.59111111111113,0.1285714285714286,0.2769230769230769,204.47222222222223,829.43,,3,11,False,
2019-03-11 17:00:00,48.505,165.52125,7.596000000000001,30.867,22.504,50.4275,12.6985,0.7505,56.746500000000005,1.9795000000000005,10.957,1.8016666666666667,1.25,4.398000000000001,5.298,26.80125,44.64857142857143,0.9594444444444444,166.71333333333334,0.1357142857142857,0.2923076923076922,149.20222222222222,829.6316666666667,,3,11,False,
2019-03-11 18:00:00,50.993,174.41625,14.7095,44.5455,33.760000000000005,54.53125,12.32611111111111,0.8965,37.560500000000005,1.856,11.4595,1.413333333333333,1.33,3.754,4.84,24.45,52.527142857142856,1.0644444444444443,160.42111111111112,0.0142857142857142,0.0307692307692307,89.9638888888889,830.2333333333332,,3,11,False,
2019-03-11 19:00:00,65.884,187.0175,13.252,38.298,33.7305,59.03625,11.4415,1.1675,25.7615,1.9055,12.3,1.4383333333333337,1.48,4.05,5.392,22.17625,60.38,1.0061111111111112,133.6172222222222,0.1785714285714285,0.1923076923076923,58.400000000000006,830.9883333333333,,3,11,False,
2019-03-11 20:00:00,72.0355,163.69375,15.9615,42.1705,37.741,66.16375000000001,11.488,1.1235,21.4825,2.003,12.619,1.4216666666666666,1.68,4.434,5.918,21.405,64.89,1.0755555555555556,170.01333333333332,0.0,0.0,70.936875,831.5158333333334,,3,11,False,
2019-03-11 21:00:00,72.8145,154.38375,25.06,42.855,45.623000000000005,73.265,11.6905,1.0815,17.823,2.177,13.8015,1.7283333333333333,1.86,4.582,5.982,20.4325,65.6542857142857,0.825,151.61277777777775,0.0,0.0,59.12125,831.9641666666666,,3,11,False,
2019-03-11 22:00:00,76.425,153.879375,26.0775,35.2965,41.32899999999999,75.248125,11.6055,0.8975,19.732000000000003,2.2925,14.7495,2.2383333333333333,2.01,5.416,6.345999999999999,19.59375,65.61285714285715,0.9605555555555556,135.415,0.0,0.0,43.173125,832.5300000000001,,3,11,False,
2019-03-11 23:00:00,73.7825,133.556875,14.313999999999998,30.4235,28.759500000000003,70.985,14.313999999999998,0.76,17.921,2.316,14.514,2.4633333333333334,2.08,5.566,6.284000000000001,18.4575,72.35642857142857,1.3244444444444443,155.70111111111112,0.0,0.0,46.33714285714286,832.8275,,3,11,False,
2019-03-12 00:00:00,65.8535,123.669375,7.536500000000001,24.452,20.5705,71.25687500000001,11.804,0.6265000000000001,18.5345,2.1225,12.531,1.98,2.1,5.822000000000001,6.238,17.197499999999998,73.24928571428572,1.2083333333333333,138.11333333333334,0.0,0.0,40.753125,833.0174999999999,,3,12,False,
2019-03-12 01:00:00,66.345,114.44625,7.345499999999999,23.298,19.486,69.385625,10.84,0.6285000000000001,16.953,2.026,12.375,1.9483333333333333,2.07,5.942,6.284000000000001,16.13625,75.32214285714285,1.1494444444444445,142.85111111111112,0.0,0.0,41.368125,832.8375,,3,12,False,
2019-03-12 02:00:00,66.29650000000001,107.3175,16.019,21.3595,25.7885,65.204375,10.8155,0.6014999999999999,16.3565,1.951,12.1605,1.985,2.04,6.08,6.262,15.54375,76.62785714285714,1.146111111111111,153.1233333333333,0.0,0.0,40.84375,832.7233333333334,,3,12,False,
2019-03-12 03:00:00,60.07899999999999,93.0025,9.488499999999998,22.3565,21.0565,68.34375,11.8085,0.5355000000000001,15.4655,1.877,11.547,2.043333333333333,2.02,6.208,6.352,15.27,76.48428571428572,1.007777777777778,159.28222222222223,0.0,0.0,46.40428571428571,832.63,,3,12,False,
2019-03-12 04:00:00,58.5905,91.8875,9.831,23.7885,22.009,69.0075,12.4895,0.6845,16.220555555555556,1.9295,11.4715,2.055,2.04,6.3740000000000006,6.481999999999999,14.9325,76.98071428571428,0.9766666666666668,163.6438888888889,0.0,0.0,46.45428571428572,832.7583333333333,,3,12,False,
2019-03-12 05:00:00,58.8565,94.6075,12.2125,23.705,23.710500000000003,68.9825,15.285,0.705,15.341111111111111,2.006,11.068,2.0933333333333333,2.08,6.661999999999999,6.542,14.7175,77.04285714285713,0.8694444444444445,172.60111111111112,0.0,0.0,46.50857142857143,832.9474999999999,,3,12,False,
2019-03-12 06:00:00,57.8125,95.035625,12.7265,24.909,24.5155,68.775625,16.145,0.6825,12.486999999999998,2.0385,11.1685,2.115,2.12,6.837999999999999,6.494,14.5325,77.24214285714287,0.8955555555555557,191.1288888888889,0.0,0.0,44.12375,833.4066666666668,,3,12,False,
2019-03-12 07:00:00,59.5475,100.163125,13.531,29.327,27.849,68.543125,19.7875,0.7815000000000001,11.1525,2.2865,11.143,2.1933333333333334,2.22,6.702,6.338,15.89625,74.52,0.6977777777777778,179.15444444444444,0.0,0.0,92.609375,833.8416666666667,,3,12,False,
2019-03-12 08:00:00,66.12100000000001,112.011875,11.3465,28.8855,26.5265,70.065,21.079,0.7070000000000001,19.398000000000003,2.475,11.1985,2.3283333333333336,2.27,6.756,6.358,19.405,61.67714285714286,1.1777777777777778,183.90444444444444,0.0,0.0,196.9225,833.8874999999999,,3,12,False,
2019-03-12 09:00:00,65.8875,122.9675,9.4625,27.634,23.5505,66.14,19.003,0.6144999999999999,31.453000000000003,2.436,10.9545,2.35,1.67,6.666,6.176,22.71875,55.54,1.3494444444444444,181.35333333333332,0.0,0.0,227.9725,833.7708333333334,,3,12,False,
2019-03-12 10:00:00,61.654,129.886875,7.553,23.0305,20.0825,63.440625,16.416,0.5519999999999999,44.881,2.4485,10.708,2.408333333333333,2.2,6.83,6.314,25.45125,49.669285714285714,1.4094444444444445,189.82444444444445,0.0,0.0,248.910625,833.6241666666666,,3,12,False,
2019-03-12 11:00:00,53.121,124.995,8.23,21.3775,19.251,61.701875,19.28,0.808,56.3485,2.3215,10.06,2.411666666666666,2.16,6.872,6.38,27.01125,45.62285714285714,1.512222222222222,205.6461111111111,0.0,0.0,295.4322222222222,833.2616666666667,,3,12,False,
2019-03-12 12:00:00,51.557,123.49375,6.2365,19.73,16.6785,58.830625,12.979499999999998,0.528,65.4065,2.1305,9.532,2.3633333333333333,2.07,6.688,6.158,27.88375,40.41857142857143,1.716111111111111,230.87888888888887,0.0,0.0,375.75,832.7258333333333,,3,12,False,
2019-03-12 13:00:00,46.510000000000005,125.79,6.661,18.143,16.075499999999998,56.366875,13.0365,0.424,70.541,1.903,9.0285,2.308333333333333,1.96,6.358,5.965999999999999,28.02,35.63928571428571,1.838888888888889,230.3583333333333,0.0,0.0,326.99611111111113,832.0949999999999,,3,12,False,
2019-03-12 14:00:00,41.02,123.14125,5.7075000000000005,17.839499999999997,15.161,50.545625,14.5185,0.4059999999999999,70.307,1.7700000000000002,9.363499999999998,2.135,1.84,5.604,5.472,27.61,34.22642857142857,1.8811111111111112,215.91166666666663,0.0,0.0,336.4572222222222,831.6458333333334,,3,12,False,
2019-03-12 15:00:00,37.954,118.6075,5.752,19.1275,15.3885,44.464375,14.8375,0.4995,65.901,1.685,9.484,2.14,1.78,5.74,4.508,26.80875,33.80571428571428,1.9144444444444444,215.4333333333333,0.0857142857142857,0.1846153846153846,289.8461111111111,831.4933333333333,,3,12,False,
2019-03-12 16:00:00,41.23,127.695,5.5685,21.1665,16.5155,48.64625,15.268,0.6025,58.3645,1.6795000000000002,9.738,2.1083333333333334,1.76,5.752000000000001,3.82,25.7275,36.151428571428575,1.846111111111111,215.66,0.0,0.0,204.51277777777776,831.4483333333333,,3,12,False,
2019-03-12 17:00:00,43.6945,130.1475,5.7545,22.8655,17.709,50.4575,15.043,0.659,47.6965,1.7579999999999998,10.648,1.9783333333333333,1.74,5.268,3.938,24.29,41.16428571428571,1.7616666666666667,217.3733333333333,0.0,0.0,113.28444444444445,831.4316666666667,,3,12,False,
2019-03-12 18:00:00,46.2925,139.333125,5.4990000000000006,27.0545,20.2305,51.771875,12.8285,0.6935,37.467,1.8744444444444448,12.056111111111113,2.336,1.81,6.5975,6.62,22.83375,45.81428571428571,1.391111111111111,213.265,0.0,0.0,64.21222222222222,831.89,,3,12,False,
2019-03-12 19:00:00,53.127,153.445,6.123,30.484,22.8605,53.038125,16.373,0.8630000000000001,35.8565,1.9894444444444448,13.590555555555556,2.226,1.85,6.1475,7.213333333333334,21.70125,48.35428571428572,1.1394444444444445,207.61333333333332,0.0,0.0,48.861428571428576,832.0891666666666,,3,12,False,
2019-03-12 20:00:00,62.242,167.083125,6.6305,31.4555,23.8155,54.18375,15.443,0.7235,30.861,1.8194444444444444,13.92888888888889,2.056,1.92,5.55,7.843333333333334,20.665,50.30357142857143,1.1655555555555557,215.27944444444444,0.0,0.0,45.58857142857143,832.4091666666667,,3,12,False,
2019-03-12 21:00:00,67.676,168.178125,6.097,30.7215,22.998,57.474375,16.5425,0.6054999999999999,31.4295,1.8727777777777777,13.438333333333334,2.306,1.97,6.395,8.646666666666667,19.80375,51.165,1.106666666666667,205.24388888888888,0.0,0.0,26.322857142857146,832.6883333333334,,3,12,False,
2019-03-12 22:00:00,62.788,164.928125,7.736,29.847,23.905,62.30625,16.3295,0.6639999999999999,31.0185,1.940555555555556,12.704444444444444,2.446,2.0,7.130000000000001,9.473333333333334,18.88125,53.15928571428572,0.8694444444444445,205.33777777777777,0.0,0.0,15.31,832.5983333333334,,3,12,False,
2019-03-12 23:00:00,64.94550000000001,167.24,8.568,28.4325,23.167,65.780625,18.043,0.605,27.960500000000003,2.0250000000000004,12.346666666666668,2.458,2.0,7.465,10.176666666666666,18.53125,53.81857142857143,1.0477777777777777,209.5405555555556,0.0,0.0,13.068333333333332,832.5300000000001,,3,12,False,
2019-03-13 00:00:00,67.43100000000001,168.45625,9.828,25.9025,23.2335,69.415625,17.663,0.6094999999999999,29.8625,1.679375,13.25125,1.8625,2.02,6.943333333333334,10.575,18.055,55.970000000000006,0.915,216.0088888888889,0.0,0.0,13.279166666666669,832.6258333333334,,3,13,False,
2019-03-13 01:00:00,68.90599999999999,167.445,7.711499999999999,26.364,22.1105,68.185625,14.624,0.6405000000000001,32.5115,1.730625,13.81125,1.985,1.97,7.573333333333333,10.87,17.294999999999998,58.017857142857146,0.7483333333333334,197.68277777777777,0.0,0.0,13.355833333333337,832.6316666666667,,3,13,False,
2019-03-13 02:00:00,68.71000000000001,168.94,15.5985,27.8945,29.0145,66.328125,14.008,0.7095,30.1245,1.743125,13.525,2.1125,1.9,7.699999999999999,11.005,16.665,59.19642857142857,0.6305555555555555,190.6,0.0,0.0,13.270833333333334,832.41,,3,13,False,
2019-03-13 03:00:00,67.8785,165.535625,8.4765,30.107,24.1945,70.4575,15.1525,0.7975,27.902,1.9225,13.65375,2.29,1.86,8.136666666666667,10.97,16.5375,59.94428571428572,0.6216666666666666,199.8188888888889,0.0,0.0,13.121666666666668,832.3075,,3,13,False,
2019-03-13 04:00:00,65.3765,166.6225,12.4475,31.412,27.7725,74.58,17.3465,0.619,24.663,1.96,13.965,2.47,1.82,8.473333333333334,10.965,16.41,60.29785714285714,0.5672222222222222,206.34,0.0,0.0,13.016666666666666,832.2275,,3,13,False,
2019-03-13 05:00:00,66.832,167.521875,17.438,31.515,31.132500000000004,80.34875,20.195,0.63,23.181,1.95875,14.081875,2.585,1.85,8.67,11.01,16.14875,60.385,0.5688888888888889,190.0255555555556,0.0,0.0,13.143333333333333,832.1691666666667,,3,13,False,
2019-03-13 06:00:00,67.911,171.475,16.566,33.5165,31.4765,84.054375,20.7325,0.6775,19.356,1.9825,14.050625,2.585,1.92,8.973333333333333,11.275,16.1025,60.68357142857143,0.6211111111111111,179.02833333333334,0.0,0.0,11.510625,832.5366666666667,,3,13,False,
2019-03-13 07:00:00,73.188,189.4925,16.705000000000002,39.129000000000005,34.4865,87.03,22.0605,0.732,14.5345,2.0700000000000003,14.812499999999998,2.6,2.0,9.1,11.49,16.627499999999998,59.28642857142857,0.6555555555555554,131.675,0.0,0.0,36.431875,832.9241666666667,,3,13,False,
2019-03-13 08:00:00,81.6935,247.82875,19.501,41.4295,37.703,89.1025,27.1705,0.897,16.55,2.053333333333333,13.536666666666669,2.18,2.13,6.935,7.68,17.903750000000002,57.065714285714286,0.7755555555555556,138.82611111111112,0.0,0.0,79.1525,833.1816666666667,,3,13,False,
2019-03-13 09:00:00,92.234,282.40375,17.009,41.2805,34.755,88.32875,34.2955,0.8585,20.6655,2.23,13.034444444444444,2.414,2.24,7.340000000000001,7.0175,19.545,54.93285714285714,1.4066666666666667,169.5988888888889,0.0,0.0,140.31875,833.3783333333334,,3,13,False,
2019-03-13 10:00:00,88.6645,249.26625,14.1585,37.9235,30.6805,86.428125,25.8745,0.7415,29.382,1.9833333333333332,11.42777777777778,2.298,2.25,7.15,6.6175,20.66375,54.075,1.3833333333333333,170.1533333333333,0.0,0.0,144.211875,833.4191666666667,,3,13,False,
2019-03-13 11:00:00,80.7745,231.185625,9.394,30.894,26.198500000000003,70.288125,21.1885,1.0335,39.6105,1.9183333333333332,11.44,2.318,2.25,7.0525,6.3625,21.44875,53.59142857142857,1.0983333333333334,167.91222222222223,0.0,0.0,130.88111111111112,833.6466666666666,,3,13,False,
2019-03-13 12:00:00,77.9835,224.080625,7.94,31.821500000000004,26.3775,66.3,20.102,0.7735000000000001,47.533,2.172,10.1775,2.2,2.25,5.67,4.91,22.425,51.496428571428574,1.0333333333333334,154.90666666666664,0.0,0.0,158.375,833.4308333333333,,3,13,False,
2019-03-13 13:00:00,80.23222222222222,233.18714285714285,8.91,37.3035,30.041,67.503125,20.812,0.8285,40.85388888888889,3.155,10.8825,3.0316666666666667,2.21,7.49,8.0,22.18375,49.89857142857143,0.8733333333333334,160.38055555555556,0.0,0.0,160.88500000000002,833.1608333333334,,3,13,False,
2019-03-13 14:00:00,83.21388888888889,241.8114285714286,8.568000000000001,38.3345,29.2835,66.84785714285714,21.8195,0.749,55.33149999999999,2.8525,11.3455,2.8833333333333333,1.98,7.074,7.674000000000001,23.65875,45.29714285714285,1.1744444444444444,151.42111111111112,0.0,0.0,271.9772222222222,832.1816666666667,,3,13,False,
2019-03-13 15:00:00,85.386,231.55428571428573,7.455555555555555,32.653333333333336,24.06,63.873333333333335,21.2365,0.7070000000000001,62.14149999999999,2.517,11.464,2.6366666666666663,1.8,6.545999999999999,6.756,24.54,44.145,1.13,146.7483333333333,0.0,0.0,260.96333333333337,831.9691666666666,,3,13,False,
2019-03-13 16:00:00,73.1185,200.724375,6.400555555555556,29.223888888888887,21.290000000000003,62.12928571428572,21.287,0.689,57.193,2.2835,11.166,2.3666666666666667,1.76,6.16,5.965999999999999,24.545,43.57142857142857,1.1861111111111111,141.4488888888889,0.0,0.0,156.66111111111113,831.785,,3,13,False,
2019-03-13 17:00:00,65.35650000000001,200.545,6.5055000000000005,34.042,26.05,60.045,21.759,0.8285,46.983,2.527,11.9945,2.4266666666666667,1.78,6.3,6.222,23.775,46.419285714285714,0.9394444444444444,148.7827777777778,0.0,0.0,77.22500000000001,831.9166666666666,,3,13,False,
2019-03-13 18:00:00,71.06649999999999,224.5875,12.3325,47.3935,38.0405,61.766875,18.85,1.025,25.5925,2.3815,11.9285,2.341666666666667,1.9,5.522,5.792,21.8575,50.81785714285714,0.715,146.6561111111111,0.0,0.0,31.631666666666668,832.4891666666666,,3,13,False,
2019-03-13 19:00:00,82.2975,249.620625,27.8645,53.2445,53.8145,70.089375,17.427,1.2535,16.057499999999997,2.686,12.857500000000002,2.6216666666666666,2.03,5.888,6.362,20.09625,53.56666666666667,0.5505555555555556,133.1461111111111,0.0,0.0,35.72571428571429,832.9050000000001,,3,13,False,
2019-03-13 20:00:00,95.56,273.551875,36.1495,54.508500000000005,57.398,77.57375,22.152,1.35,13.229500000000002,3.1450000000000005,14.63,3.231666666666667,2.12,6.311999999999999,6.938,18.8425,58.41166666666667,0.7177777777777777,162.7538888888889,0.0,0.0,39.51714285714286,833.3116666666666,,3,13,False,
2019-03-13 21:00:00,107.905,291.700625,43.1495,47.664,62.14149999999999,72.67812500000001,20.3435,1.3285,11.731,3.305,15.901500000000002,4.033333333333333,2.2,6.666000000000001,7.192,17.97375,63.649166666666666,0.7116666666666667,170.573125,0.0,0.0,35.83571428571428,833.6750000000001,,3,13,False,
2019-03-13 22:00:00,112.047,273.92625,38.5355,47.292,57.177,74.910625,22.478,1.1345,11.7785,3.3955,16.180500000000002,4.276666666666666,2.28,7.018000000000001,7.325999999999999,17.91625,64.165,0.7144444444444444,162.16111111111113,0.0,0.0,16.201428571428572,833.9325,,3,13,False,
2019-03-13 23:00:00,111.01,251.17125,27.6675,41.833,45.3985,74.83,19.6525,0.998,9.6605,3.3200000000000003,15.04,3.71,2.3,6.92,7.07,16.5625,65.63250000000001,0.575,199.38111111111112,0.0,0.0,13.160000000000002,833.945,,3,13,False,
2019-03-14 00:00:00,115.8215,248.901875,35.312,38.226,49.973,75.776875,16.7865,1.0405000000000002,8.355500000000001,3.2025,13.604499999999998,3.07,2.3,6.95,6.9,15.165,75.98416666666667,0.4638888888888888,176.2238888888889,0.0,0.0,13.07,833.84,,3,14,False,
2019-03-14 01:00:00,117.614,243.6,41.4045,36.545,53.446000000000005,76.3425,16.003999999999998,1.0085000000000002,11.5435,3.3955,13.3695,3.105,2.26,7.062,6.94,14.57,79.3625,0.4711111111111111,134.08833333333334,0.0,0.0,13.08,833.6525,,3,14,False,
2019-03-14 02:00:00,123.3635,241.5125,51.3885,30.6885,58.1475,74.275,15.431,0.9545,20.794000000000004,3.5605,14.208999999999998,3.1383333333333336,2.21,6.986,6.896000000000001,13.92875,80.97,0.5055555555555555,139.25444444444443,0.0,0.0,12.963333333333331,833.4816666666667,,3,14,False,
2019-03-14 03:00:00,126.8995,236.53125,47.597,33.322,55.812,79.905,14.785,1.0375,17.46,3.593,14.994,3.14,2.16,6.965999999999999,7.006,13.7825,81.19583333333334,0.6227777777777778,162.83277777777778,0.0,0.0,12.958333333333334,833.4216666666666,,3,14,False,
2019-03-14 04:00:00,136.7865,249.715,42.9815,34.389,53.355,76.109375,14.89,1.015,10.1845,3.656,15.217,3.2916666666666665,2.12,6.946,7.075999999999999,13.54875,82.36916666666667,0.5661111111111111,158.37555555555554,0.0,0.0,12.9175,833.3233333333333,,3,14,False,
2019-03-14 05:00:00,137.6615,243.215,41.26649999999999,32.844,50.7545,80.47437500000001,17.0825,0.9865,5.8775,3.5415,14.351000000000004,2.9416666666666664,2.13,7.108,7.553999999999999,13.475,81.23666666666666,0.6505555555555556,168.52055555555555,0.0,0.0,12.9925,833.285,,3,14,False,
2019-03-14 06:00:00,132.6155,230.37,42.645500000000006,31.576,49.569,84.93062499999999,17.996000000000002,1.0985,5.6905,3.4025,14.0515,2.7566666666666664,2.23,7.186,8.181999999999999,13.47625,82.42416666666666,0.6355555555555555,142.1222222222222,0.0,0.0,15.475,833.6916666666666,,3,14,False,
2019-03-14 07:00:00,138.971,246.21375,41.3605,32.458,49.2495,86.3425,22.194,1.219,6.7955,3.3965000000000005,12.988499999999998,2.6633333333333336,2.33,7.35,8.78,14.70875,80.45833333333333,0.7605555555555555,146.68666666666667,0.0,0.0,63.645,834.0358333333334,,3,14,False,
2019-03-14 08:00:00,145.9275,284.83875,30.237,36.682,44.693,93.273125,32.474000000000004,1.291,10.2795,3.46,12.478,2.643333333333333,2.39,7.470000000000001,9.406,17.99625,67.66357142857143,1.088888888888889,136.36888888888888,0.0,0.0,157.91875,834.1141666666667,,3,14,False,
2019-03-14 09:00:00,139.9265,317.803125,18.302,38.657,37.5855,86.448125,47.638333333333335,1.113,19.3555,3.369,12.043,2.625,2.34,7.558,9.674,21.34875,58.121428571428574,1.43,160.75,0.0214285714285714,0.0461538461538461,190.118125,834.0308333333332,,3,14,False,
2019-03-14 10:00:00,120.461,274.4225,10.143,30.6175,26.8115,72.191875,34.471000000000004,0.8533333333333334,32.512,3.222,11.0165,2.845,2.46,7.736,9.076,24.125,47.18714285714286,1.75,168.18944444444443,0.0,0.0,273.35812500000003,833.755,,3,14,False,
2019-03-14 11:00:00,91.235,233.42142857142855,8.0245,26.22,22.332,64.77,26.05,1.0488888888888888,39.5445,2.8875,9.6655,3.0466666666666664,2.7,7.754,8.198,23.69875,50.425714285714285,2.218888888888889,214.17277777777775,0.0,0.0,154.56666666666666,834.8425000000001,,3,14,False,
2019-03-14 12:00:00,74.666,220.8775,7.282500000000001,24.6175,20.5225,63.91875,23.422222222222224,0.6733333333333333,41.9845,2.862,10.1935,4.053333333333334,2.55,7.302,7.215999999999999,22.106250000000003,55.362857142857145,2.796666666666667,199.89277777777775,0.25,0.0769230769230769,209.865,833.9608333333332,,3,14,False,
2019-03-14 13:00:00,68.2795,188.81625,7.146000000000001,22.522,19.1935,58.338125,20.767222222222223,0.673,44.9705,3.192,9.4295,5.388333333333333,2.39,7.374,6.456,22.22875,54.31857142857143,2.673333333333334,194.28333333333333,0.0071428571428571,0.0153846153846153,203.81611111111116,833.4883333333333,,3,14,False,
